name,expression,index,module_id,module_index,comment,external_requirement/0/name,external_requirement/0/bx_offset,external_requirement/1/name,external_requirement/1/bx_offset,cut/0/name,cut/0/object,cut/0/type,cut/0/minimum,cut/0/maximum,cut/0/data,cut/0/comment,cut/1/name,cut/1/object,cut/1/type,cut/1/minimum,cut/1/maximum,cut/1/data,cut/1/comment,cut/2/name,cut/2/object,cut/2/type,cut/2/minimum,cut/2/maximum,cut/2/data,cut/2/comment,cut/3/name,cut/3/object,cut/3/type,cut/3/minimum,cut/3/maximum,cut/3/data,cut/4/name,cut/4/object,cut/4/type,cut/4/minimum,cut/4/maximum,cut/4/data,object_requirement/0/name,object_requirement/0/type,object_requirement/0/comparison_operator,object_requirement/0/threshold,object_requirement/0/bx_offset,object_requirement/1/name,object_requirement/1/type,object_requirement/1/comparison_operator,object_requirement/1/threshold,object_requirement/1/bx_offset,cut/5/name,cut/5/object,cut/5/type,cut/5/minimum,cut/5/maximum,cut/5/data,object_requirement/2/name,object_requirement/2/type,object_requirement/2/comparison_operator,object_requirement/2/threshold,object_requirement/2/bx_offset,object_requirement/3/name,object_requirement/3/type,object_requirement/3/comparison_operator,object_requirement/3/threshold,object_requirement/3/bx_offset,cut/3/comment,external_requirement/2/name,external_requirement/2/bx_offset,external_requirement/3/name,external_requirement/3/bx_offset,external_requirement/4/name,external_requirement/4/bx_offset,object_requirement/4/name,object_requirement/4/type,object_requirement/4/comparison_operator,object_requirement/4/threshold,object_requirement/4/bx_offset
L1_IsoTau40er_ETM110,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETM110",261,2,30,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETM110,ETM,.ge.,+1.1000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETM115,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETM115",262,2,33,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,ETM115,ETM,.ge.,+1.1500000000000000E+02,0,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETM120,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETM120",263,2,35,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,ETM120,ETM,.ge.,+1.2000000000000000E+02,0,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETM80,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETM80",255,2,39,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,ETM80,ETM,.ge.,+8.0000000000000000E+01,0,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETM85,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETM85",256,2,43,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETM85,ETM,.ge.,+8.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETM90,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETM90",257,2,45,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,ETM90,ETM,.ge.,+9.0000000000000000E+01,0,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETM95,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETM95",258,2,48,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETM95,ETM,.ge.,+9.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF100,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF100",266,2,47,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETMHF100,ETMHF,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF110,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF110",267,2,50,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETMHF110,ETMHF,.ge.,+1.1000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF120,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF120",268,2,53,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETMHF120,ETMHF,.ge.,+1.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF80,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF80",264,2,56,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETMHF80,ETMHF,.ge.,+8.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF90,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF90",265,2,57,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,ETMHF90,ETMHF,.ge.,+9.0000000000000000E+01,0,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsolatedBunch,( NOT EXT_BPTX_OR_VME-2) AND ( NOT EXT_BPTX_OR_VME-1) AND EXT_ZeroBias_BPTX_AND_VME AND ( NOT EXT_BPTX_OR_VME+1) AND ( NOT EXT_BPTX_OR_VME+2),415,0,14,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME,0,EXT_BPTX_OR_VME-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXT_BPTX_OR_VME+2,2,EXT_BPTX_OR_VME+1,1,EXT_BPTX_OR_VME-2,-2,,,,,
L1_LastCollisionInTrain,EXT_BPTX_LastCollisionInTrain_VME,487,3,2,BRIL: bit22 ref: https://twiki.cern.ch/twiki/bin/view/CMS/AndreyPozdnyakovBPTXCableNames,EXT_BPTX_LastCollisionInTrain_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,"dist{EG22[EG-ISO_0xC,EG-ETA_2p13],TAU26[TAU-ISO_0xE,TAU-ETA_2p13]}[DR_MIN_0p3]",294,5,63,https://its.cern.ch/jira/browse/CMSLITDPG-100,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,EG22,EG,.ge.,+2.2000000000000000E+01,0,TAU26,TAU,.ge.,+2.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_HTT100er,"EG24[EG-ETA_2p13,EG-ISO_0xC] AND HTT100",229,2,62,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG24,EG,.ge.,+2.4000000000000000E+01,0,HTT100,HTT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,"dist{EG24[EG-ISO_0xC,EG-ETA_2p13],TAU27[TAU-ISO_0xE,TAU-ETA_2p13]}[DR_MIN_0p3]",295,3,15,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,TAU27,TAU,.ge.,+2.7000000000000000E+01,0,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_Jet26er2p7_dR_Min0p3,"dist{EG24[EG-ETA_2p13,EG-ISO_0xC],JET26[JET-ETA_2p7]}[DR_MIN_0p3]",225,0,80,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84 https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,JET26,JET,.ge.,+2.6000000000000000E+01,0,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_TripleJet_26er2p7_26_26er2p7,"EG24[EG-ETA_2p13,EG-ISO_0xC] AND comb{JET26,JET26[JET-ETA_2p7],JET26[JET-ETA_2p7]}",232,2,70,Top: https://indico.cern.ch/event/624718/contributions/2522421/attachments/1430539/2197252/new_seeds_top_20March.pdf https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,JET26,JET,.ge.,+2.6000000000000000E+01,0,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG26er2p1_HTT100er,"EG26[EG-ETA_2p13,EG-ISO_0xC] AND HTT100",230,2,74,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG26,EG,.ge.,+2.6000000000000000E+01,0,HTT100,HTT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG26er2p1_Jet34er2p7_dR_Min0p3,"dist{EG26[EG-ETA_2p13,EG-ISO_0xC],JET34[JET-ETA_2p7]}[DR_MIN_0p3]",226,1,78,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84 https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,EG26,EG,.ge.,+2.6000000000000000E+01,0,JET34,JET,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG28er2p1_HTT100er,"EG28[EG-ETA_2p13,EG-ISO_0xC] AND HTT100",231,2,72,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG28,EG,.ge.,+2.8000000000000000E+01,0,HTT100,HTT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG28er2p1_Jet34er2p7_dR_Min0p3,"dist{EG28[EG-ETA_2p13,EG-ISO_0xC],JET34[JET-ETA_2p7]}[DR_MIN_0p3]",227,4,76,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84 https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,EG28,EG,.ge.,+2.8000000000000000E+01,0,JET34,JET,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG30er2p1_Jet34er2p7_dR_Min0p3,"dist{EG30[EG-ETA_2p13,EG-ISO_0xC],JET34[JET-ETA_2p7]}[DR_MIN_0p3]",228,2,113,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84 https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,EG30,EG,.ge.,+3.0000000000000000E+01,0,JET34,JET,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_MU20_EG15,MU20[MU-QLTY_SNGL] AND EG15,423,5,23,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU20,MU,.ge.,+2.0000000000000000E+01,0,EG15,EG,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_MinimumBiasHF0_AND_BptxAND,(MBT0HFP1 AND MBT0HFM1) AND EXT_ZeroBias_BPTX_AND_VME,459,0,3,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBT0HFM1,MBT0HFM,.ge.,+1.0000000000000000E+00,0,MBT0HFP1,MBT0HFP,.ge.,+1.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_MinimumBiasHF0_OR_BptxAND,(MBT0HFP1 OR MBT0HFM1) AND EXT_ZeroBias_BPTX_AND_VME,460,0,4,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBT0HFM1,MBT0HFM,.ge.,+1.0000000000000000E+00,0,MBT0HFP1,MBT0HFP,.ge.,+1.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu10er2p1_ETM30,"MU10[MU-QLTY_SNGL,MU-ETA_2p10] AND ETM30",461,4,4,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,,,,,,,,,,,,,,,ETM30,ETM,.ge.,+3.0000000000000000E+01,0,MU10,MU,.ge.,+1.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,"dist{MU10[MU-ETA_2p3,MU-QLTY_SNGL],JET32[JET-ETA_2p3]}[DR_MAX_0p4] AND dist{JET32[JET-ETA_2p3],JET32[JET-ETA_2p3]}[DETA_MAX_1p6]",253,5,65,Higgs H to bb: https://its.cern.ch/jira/browse/CMSLITDPG-38,,,,,DETA_MAX_1p6,,DETA,+0.0000000000000000E+00,+1.6000000000000001E+00,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,JET-ETA_2p3,JET,ETA,-2.3054999999999999E+00,+2.3054999999999999E+00,,,DR_MAX_0p4,,DR,+0.0000000000000000E+00,+4.0000000000000002E-01,,MU-ETA_2p3,MU,ETA,-2.3000625000000001E+00,+2.3000624999999997E+00,,MU10,MU,.ge.,+1.0000000000000000E+01,0,JET32,JET,.ge.,+3.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu12_EG10,MU12[MU-QLTY_SNGL] AND EG10,421,5,14,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU12,MU,.ge.,+1.2000000000000000E+01,0,EG10,EG,.ge.,+1.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,"dist{MU12[MU-ETA_2p3,MU-QLTY_SNGL],JET40[JET-ETA_2p3]}[DR_MAX_0p4] AND dist{JET40[JET-ETA_2p3],JET40[JET-ETA_2p3]}[DETA_MAX_1p6]",254,3,17,Higgs H to bb: https://its.cern.ch/jira/browse/CMSLITDPG-38,,,,,DETA_MAX_1p6,,DETA,+0.0000000000000000E+00,+1.6000000000000001E+00,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,JET-ETA_2p3,JET,ETA,-2.3054999999999999E+00,+2.3054999999999999E+00,,,DR_MAX_0p4,,DR,+0.0000000000000000E+00,+4.0000000000000002E-01,,MU-ETA_2p3,MU,ETA,-2.3000625000000001E+00,+2.3000624999999997E+00,,MU12,MU,.ge.,+1.2000000000000000E+01,0,JET40,JET,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu14er2p1_ETM30,"MU14[MU-QLTY_SNGL,MU-ETA_2p10] AND ETM30",462,4,5,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,,,,,,,,,,,,,,,ETM30,ETM,.ge.,+3.0000000000000000E+01,0,MU14,MU,.ge.,+1.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu15_HTT100er,MU15[MU-QLTY_SNGL] AND HTT100,317,2,95,Susy:,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU15,MU,.ge.,+1.5000000000000000E+01,0,HTT100,HTT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu18_HTT100er,MU18[MU-QLTY_SNGL] AND HTT100,233,2,61,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU18,MU,.ge.,+1.8000000000000000E+01,0,HTT100,HTT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu18_Jet24er2p7,MU18[MU-QLTY_SNGL] AND JET24[JET-ETA_2p7],234,2,96,Top: additional https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU18,MU,.ge.,+1.8000000000000000E+01,0,JET24,JET,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu18er2p1_IsoTau26er2p1,"MU18[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU26[TAU-ISO_0xE,TAU-ETA_2p13]",302,1,51,https://its.cern.ch/jira/browse/CMSLITDPG-82,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,MU18,MU,.ge.,+1.8000000000000000E+01,0,TAU26,TAU,.ge.,+2.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu18er2p1_Tau24er2p1,"MU18[MU-QLTY_SNGL,MU-ETA_2p10] AND TAU24[TAU-ETA_2p13]",299,1,49,https://its.cern.ch/jira/browse/CMSLITDPG-82,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,MU-ETA_2p10,MU,ETA,-2.1043125000000003E+00,+2.1043124999999998E+00,,,,,,,,,,,,,,,MU18,MU,.ge.,+1.8000000000000000E+01,0,TAU24,TAU,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu20_EG10,MU20[MU-QLTY_SNGL] AND EG10,422,5,16,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU20,MU,.ge.,+2.0000000000000000E+01,0,EG10,EG,.ge.,+1.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu20_EG17,MU20[MU-QLTY_SNGL] AND EG17,235,5,24,Top - emu: https://its.cern.ch/jira/browse/CMSLITDPG-76,,,,,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,MU20,MU,.ge.,+2.0000000000000000E+01,0,EG17,EG,.ge.,+1.7000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_Mu20_LooseIsoEG6,MU20[MU-QLTY_SNGL] AND EG6[EG-ISO_0xC],424,5,12,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,MU-QLTY_SNGL,MU,QLTY,+0.0000000000000000E+00,+0.0000000000000000E+00,"12,13,14,15",,,,,,,,,,,,,,,,,,,,,MU20,MU,.ge.,+2.0000000000000000E+01,0,EG6,EG,.ge.,+6.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
